projectname,classification,commenttext
SpringFramework,WITHOUT_CLASSIFICATION,//  Shouldn't really happen as a rollback doesn't cause a flush. 
SpringFramework,WITHOUT_CLASSIFICATION,//  the DAY_OF_WEEK values in java.util.Calendar start with 1 (Sunday)   but in the cron pattern they start with 0 so we subtract 1 here 
SpringFramework,WITHOUT_CLASSIFICATION,//  unwrap infrastructure proxy 
SpringFramework,WITHOUT_CLASSIFICATION,//  filter is enabled by default 
SpringFramework,WITHOUT_CLASSIFICATION,//  here: RIGHT==null LEFT==unknown 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-12945 
SpringFramework,WITHOUT_CLASSIFICATION,//  maybe 
SpringFramework,WITHOUT_CLASSIFICATION,//  use 4 and 2 bytes respectively. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Stop all Lifecycle beans to avoid delays during individual destruction. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Cache debug flag to avoid repeated checks. 
SpringFramework,WITHOUT_CLASSIFICATION,//  The expression being parsed 
SpringFramework,WITHOUT_CLASSIFICATION,//  Unknown Number subtypes -> best guess is double comparison 
SpringFramework,WITHOUT_CLASSIFICATION,//  to support styles of field injection. 
SpringFramework,WITHOUT_CLASSIFICATION,//  If srcType is any other type merge(srcType dstType) = TOP. 
SpringFramework,WITHOUT_CLASSIFICATION,//  take bean from context 
SpringFramework,WITHOUT_CLASSIFICATION,//  will have parent 
SpringFramework,WITHOUT_CLASSIFICATION,//  ordered by priority - operands first 
SpringFramework,WITHOUT_CLASSIFICATION,//  Corresponding attribute method not found: cannot expose empty array. 
SpringFramework,WITHOUT_CLASSIFICATION,//  The reflection one will be used for other properties... 
SpringFramework,WITHOUT_CLASSIFICATION,//  Create the connector server now. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Only actually register it if there are destinations specified;   otherwise @SubscribeMapping is just being used as a (meta-annotation) marker. 
SpringFramework,WITHOUT_CLASSIFICATION,//  then ask them to read it 
SpringFramework,WITHOUT_CLASSIFICATION,//  calling a factory method that accepts arguments without any arguments emits an exception unlike cases   where a no-arg factory method is called with arguments. Adding this test just to document the difference 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-16683 
SpringFramework,WITHOUT_CLASSIFICATION,//  General execution 
SpringFramework,WITHOUT_CLASSIFICATION,//  Visit the end of the class. 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-12811 
SpringFramework,WITHOUT_CLASSIFICATION,//  We must avoid fetching a target Connection for "hashCode"   and we must return the same hash code even when the target   Connection has been fetched: use hashCode of Connection proxy. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Server and session id's must not contain "." 
SpringFramework,WITHOUT_CLASSIFICATION,//  Cover all PathElement kinds 
SpringFramework,WITHOUT_CLASSIFICATION,//  Demonstrates it works if we actually use the subtype 
SpringFramework,WITHOUT_CLASSIFICATION,//  Find the start and end bytecode offsets of this unreachable block. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Ok 
SpringFramework,WITHOUT_CLASSIFICATION,//  Assume annotations source. 
SpringFramework,WITHOUT_CLASSIFICATION,//  At this point we know we're streaming.. 
SpringFramework,WITHOUT_CLASSIFICATION,//  an int and leave the dot as a separate token. 
SpringFramework,WITHOUT_CLASSIFICATION,//  In case of FactoryBean try to match FactoryBean instance itself next. 
SpringFramework,WITHOUT_CLASSIFICATION,//  This may not be all the URI variables supply what we have so far.. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Query should not succeed since parameter declaration did not specify parameter name 
SpringFramework,WITHOUT_CLASSIFICATION,//  custom optional attributes 
SpringFramework,WITHOUT_CLASSIFICATION,//  overridable hooks 
SpringFramework,WITHOUT_CLASSIFICATION,//  Passing (Sub String[]) on call to (Super String[]) is exact match 
SpringFramework,WITHOUT_CLASSIFICATION,//  Save the first exception but invoke all interceptors 
SpringFramework,WITHOUT_CLASSIFICATION,//  Replace its instructions with NOP ... NOP ATHROW. 
SpringFramework,WITHOUT_CLASSIFICATION,//  simply proceed 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-12810 
SpringFramework,WITHOUT_CLASSIFICATION,//  Determine default EntityResolver to use. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Workaround for WebLogic 10.3 
SpringFramework,WITHOUT_CLASSIFICATION,// -------------------------------------------------------------------------   Convenience methods for loading individual objects  ------------------------------------------------------------------------- 
SpringFramework,WITHOUT_CLASSIFICATION,//  Probably in a Jigsaw environment on JDK 9+ 
SpringFramework,WITHOUT_CLASSIFICATION,//  Running in SpelCompilerMode.immediate mode - propagate exception to caller 
SpringFramework,WITHOUT_CLASSIFICATION,//  Fetch JTA UserTransaction from JNDI if necessary. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Inventions Array 
SpringFramework,WITHOUT_CLASSIFICATION,//  Invoke method on target Session. 
SpringFramework,WITHOUT_CLASSIFICATION,//  wrapping not allocating 
SpringFramework,WITHOUT_CLASSIFICATION,//  Remove LeakAwareDataBuffer wrapper so delegate can find native buffers 
SpringFramework,WITHOUT_CLASSIFICATION,//  Visit the EnclosingMethod attribute. 
SpringFramework,WITHOUT_CLASSIFICATION,//  -----------------------------------------------------------------------------------------------   Methods related to the output frame   ----------------------------------------------------------------------------------------------- 
SpringFramework,WITHOUT_CLASSIFICATION,//  Act 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-10414 
SpringFramework,WITHOUT_CLASSIFICATION,//  Actually invoke the message listener... 
SpringFramework,WITHOUT_CLASSIFICATION,//  minor_version and major_version fields which use 4 2 and 2 bytes respectively. 
SpringFramework,WITHOUT_CLASSIFICATION,//  varargs double 
SpringFramework,WITHOUT_CLASSIFICATION,//  null instance registered 
SpringFramework,WITHOUT_CLASSIFICATION,//  Take default from containing bean in case of an inner bean definition. 
SpringFramework,WITHOUT_CLASSIFICATION,//  meta annotation with qualifier 
SpringFramework,WITHOUT_CLASSIFICATION,//  No pre-built EntityManager found -> build one based on factory.   Obtain EntityManagerFactory from JNDI? 
SpringFramework,WITHOUT_CLASSIFICATION,//  Try to obtain the FactoryBean's object type from its factory method   declaration without instantiating the containing bean at all. 
SpringFramework,WITHOUT_CLASSIFICATION,//  The previous path element in the chain 
SpringFramework,WITHOUT_CLASSIFICATION,//  const_value_index CONSTANT_Double   const_value_index CONSTANT_Float   const_value_index CONSTANT_Integer   const_value_index CONSTANT_Long 
SpringFramework,WITHOUT_CLASSIFICATION,//  Non-empty payload 
SpringFramework,WITHOUT_CLASSIFICATION,//  Expose remaining arguments as vararg array for last parameter 
SpringFramework,WITHOUT_CLASSIFICATION,//  Note that by construction in this method a block which calls a subroutine has at   least two successors in the control flow graph: the first one (added below) leads to   the instruction after the JSR while the second one (added here) leads to the JSR   target. Note that the first successor is virtual (it does not correspond to a possible   execution path): it is only used to compute the successors of the basic blocks ending 
SpringFramework,WITHOUT_CLASSIFICATION,//  something transactional 
SpringFramework,WITHOUT_CLASSIFICATION,// ---------------------------------------------------------------------   Implementation of ConfigurableApplicationContext interface  --------------------------------------------------------------------- 
SpringFramework,WITHOUT_CLASSIFICATION,//  It is a primitive type 
SpringFramework,WITHOUT_CLASSIFICATION,//  leading control character 0x7F (DEL) 
SpringFramework,WITHOUT_CLASSIFICATION,//  https://example.com/resource? 
SpringFramework,WITHOUT_CLASSIFICATION,//  intentionally omitted: attribute = "value" 
SpringFramework,WITHOUT_CLASSIFICATION,//  Ask the expression AST to generate the body of the method 
SpringFramework,WITHOUT_CLASSIFICATION,//  Shortcut if possible... 
SpringFramework,WITHOUT_CLASSIFICATION,//  not a useful expression but tests nested expression syntax that clashes with template prefix/suffix 
SpringFramework,WITHOUT_CLASSIFICATION,//  Key is of form: prefix<name>.property 
SpringFramework,WITHOUT_CLASSIFICATION,//  Set our (possibly massaged) deep copy. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Check for special "redirect:" prefix. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Matched method on {@link LoggingAspect} 
SpringFramework,WITHOUT_CLASSIFICATION,//  Returns the type_argument_index of the path element of the given index. 
SpringFramework,WITHOUT_CLASSIFICATION,//  defensive check: singleton non-static should work with null array 
SpringFramework,WITHOUT_CLASSIFICATION,//  gh-23205 
SpringFramework,WITHOUT_CLASSIFICATION,//  Set statement separator to double newline so that ";" is not   considered a statement separator within the source code of the   aliased function 'REVERSE'. 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-9142 
SpringFramework,WITHOUT_CLASSIFICATION,//  Check given bean name whether it is unique. If not already unique   add counter - increasing the counter until the name is unique. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Test whitespace String 
SpringFramework,WITHOUT_CLASSIFICATION,//  Add 'label' as a successor of the current basic block. 
SpringFramework,WITHOUT_CLASSIFICATION,//  varargs float 
SpringFramework,WITHOUT_CLASSIFICATION,//  Invariant: currentOffset is the offset of a field_info structure.   Skip the access_flags name_index and descriptor_index fields (2 bytes each) and read the   attributes_count field. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Path is exhausted only match if rest of pattern is * or **'s 
SpringFramework,WITHOUT_CLASSIFICATION,//  Trigger destruction of dependent beans first... 
SpringFramework,WITHOUT_CLASSIFICATION,//  on Servlet 4.0 
SpringFramework,WITHOUT_CLASSIFICATION,//  Registering top path found. 
SpringFramework,WITHOUT_CLASSIFICATION,//  System.err.println(configAttributes);   } 
SpringFramework,WITHOUT_CLASSIFICATION,//  Skip the bootstrap_method_ref and num_bootstrap_arguments fields (2 bytes each)   as well as the bootstrap_arguments array field (of size num_bootstrap_arguments * 2). 
SpringFramework,WITHOUT_CLASSIFICATION,//  Load default SQL error codes. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Static factory methods 
SpringFramework,WITHOUT_CLASSIFICATION,//  Copy the BootstrapMethods if any. 
SpringFramework,WITHOUT_CLASSIFICATION,//  TilesConfigurer: resources under "/WEB-INF/**/tiles.xml" 
SpringFramework,WITHOUT_CLASSIFICATION,//  Try with Locale.US - Use a different test msg that requires no args 
SpringFramework,WITHOUT_CLASSIFICATION,//  Now populate the database 
SpringFramework,WITHOUT_CLASSIFICATION,//  Request 3 retrieves and invalidates 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-10140 SPR-16867 
SpringFramework,WITHOUT_CLASSIFICATION,//  Try file existence: can we find the file in the file system?
SpringFramework,WITHOUT_CLASSIFICATION,//  Not started already stopped or previous stop attempt in progress   -> return immediately no stop process to control anymore. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Checks that the custom keyGenerator was used 
SpringFramework,WITHOUT_CLASSIFICATION,//  As of JDK 8 invoking getAnnotation() on a bridge method actually   finds an   annotation on its 'bridged' method [1]; however the Eclipse compiler   will not   support this until Eclipse 4.9 [2]. Thus we effectively ignore the   following   assertion if the test is currently executing within the Eclipse IDE.   [1] https://bugs.openjdk.java.net/browse/JDK-6695379   [2] https://bugs.eclipse.org/bugs/show_bug.cgi?id=495396 
SpringFramework,WITHOUT_CLASSIFICATION,//  Chew on the expression text - relying on the rules:   brackets must be in pairs: () [] {}   string literals are "..." or '...' and these may contain unmatched brackets 
SpringFramework,WITHOUT_CLASSIFICATION,//  First request: no session yet new session created 
SpringFramework,WITHOUT_CLASSIFICATION,//  OpMultiply 
SpringFramework,WITHOUT_CLASSIFICATION,//  Standard transaction demarcation with getTransaction and commit/rollback calls. 
SpringFramework,WITHOUT_CLASSIFICATION,//  With a /** on the end have to check if there is any more data post 
SpringFramework,WITHOUT_CLASSIFICATION,/* 	 * Set the default parent for views defined in the {@code ResourceBundle}.	 * <p>This avoids repeated "yyy1.(parent)=xxx" "yyy2.(parent)=xxx" definitions	 * in the bundle especially if all defined views share the same parent.	 * <p>The parent will typically define the view class and common attributes.	 * Concrete views might simply consist of a URL definition then:	 * a la "yyy1.url=/my.jsp" "yyy2.url=/your.jsp".	 * <p>View definitions that define their own parent or carry their own	 * class can still override this. Strictly speaking the rule that a	 * default parent setting does not apply to a bean definition that	 * carries a class is there for backwards compatibility reasons.	 * It still matches the typical use case.	  */
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-11872 
SpringFramework,WITHOUT_CLASSIFICATION,//  Decorate based on custom attributes first. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Don't try to determine contentLength on InputStreamResource - cannot be read afterwards...   Note: custom InputStreamResource subclasses could provide a pre-calculated content length! 
SpringFramework,WITHOUT_CLASSIFICATION,//  Use a factory bean for the resources so they can be given an order if a pattern is used 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-3173 
SpringFramework,WITHOUT_CLASSIFICATION,// ---------------------------------------------------------------------   Implementation of SavepointManager  --------------------------------------------------------------------- 
